"html5_tags";"cms";"has_analytics";"has_js_jquery";"html5";"server";"id";"cluster"
0.0;"6";"1";"1";"0";"3";1718.0;"cluster_2"
0.0;"11";"0";"1";"0";"3";1719.0;"cluster_5"
0.0;"3";"1";"0";"0";"3";1720.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1721.0;"cluster_5"
0.0;"11";"1";"1";"1";"3";1722.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1723.0;"cluster_5"
0.0;"11";"1";"1";"0";"0";1724.0;"cluster_2"
0.001519756838905775;"11";"1";"1";"1";"1";1725.0;"cluster_0"
0.0;"11";"1";"0";"0";"1";1726.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1727.0;"cluster_5"
0.0;"11";"0";"1";"0";"1";1728.0;"cluster_5"
0.0;"3";"0";"0";"0";"3";1729.0;"cluster_5"
0.07750759878419453;"11";"1";"0";"1";"1";1730.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1731.0;"cluster_5"
0.0;"3";"0";"0";"0";"1";1732.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1733.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1734.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";1735.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1736.0;"cluster_5"
0.0;"6";"1";"1";"1";"3";1737.0;"cluster_0"
0.034954407294832825;"11";"1";"0";"1";"1";1738.0;"cluster_0"
0.0;"3";"1";"0";"0";"1";1739.0;"cluster_2"
0.0;"11";"1";"0";"0";"13";1740.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1741.0;"cluster_5"
0.0;"11";"1";"0";"1";"3";1742.0;"cluster_0"
0.0;"11";"1";"0";"1";"22";1743.0;"cluster_0"
0.0;"11";"0";"0";"0";"3";1744.0;"cluster_5"
0.0;"11";"1";"1";"1";"1";1745.0;"cluster_0"
0.0;"11";"0";"0";"0";"1";1746.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";1747.0;"cluster_2"
0.013677811550151976;"9";"1";"0";"1";"3";1748.0;"cluster_0"
0.044072948328267476;"6";"0";"0";"1";"3";1749.0;"cluster_7"
0.0;"11";"0";"0";"0";"22";1750.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1751.0;"cluster_5"
0.0;"6";"1";"1";"0";"3";1752.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1753.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1754.0;"cluster_2"
0.0;"11";"1";"1";"1";"3";1755.0;"cluster_0"
0.0;"11";"1";"1";"0";"1";1756.0;"cluster_2"
0.0;"6";"1";"1";"1";"3";1757.0;"cluster_0"
0.0;"6";"1";"1";"0";"3";1758.0;"cluster_2"
0.0;"11";"0";"1";"0";"1";1759.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1760.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1761.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1762.0;"cluster_5"
0.0;"3";"1";"0";"0";"3";1763.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1764.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1765.0;"cluster_2"
0.0;"3";"1";"0";"0";"3";1766.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";1767.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1768.0;"cluster_5"
0.0;"7";"1";"1";"0";"3";1769.0;"cluster_2"
0.0;"11";"1";"0";"0";"1";1770.0;"cluster_2"
0.0;"3";"1";"0";"0";"1";1771.0;"cluster_2"
0.0;"11";"1";"0";"0";"1";1772.0;"cluster_2"
0.0;"6";"0";"0";"1";"3";1773.0;"cluster_7"
0.0;"11";"0";"0";"0";"3";1774.0;"cluster_5"
0.0;"11";"1";"0";"0";"6";1775.0;"cluster_2"
0.0;"11";"1";"1";"0";"1";1776.0;"cluster_2"
0.0;"6";"1";"0";"0";"0";1777.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1778.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1779.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1780.0;"cluster_5"
0.0;"11";"0";"0";"0";"3";1781.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1782.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";1783.0;"cluster_2"
0.010638297872340425;"11";"0";"1";"1";"7";1784.0;"cluster_7"
0.007598784194528876;"11";"1";"0";"1";"3";1785.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1786.0;"cluster_5"
0.0;"9";"1";"0";"0";"3";1787.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1788.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1789.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1790.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1791.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1792.0;"cluster_5"
0.0;"5";"0";"0";"0";"1";1793.0;"cluster_5"
0.0;"11";"1";"1";"1";"1";1794.0;"cluster_0"
0.0;"3";"1";"0";"0";"1";1795.0;"cluster_2"
0.0;"0";"1";"1";"0";"1";1796.0;"cluster_2"
0.0;"1";"1";"0";"0";"1";1797.0;"cluster_2"
0.0;"1";"1";"0";"1";"1";1798.0;"cluster_0"
0.010638297872340425;"6";"1";"1";"1";"6";1799.0;"cluster_0"
0.0;"11";"1";"0";"0";"1";1800.0;"cluster_2"
0.0;"11";"1";"0";"1";"1";1801.0;"cluster_0"
0.0;"11";"1";"1";"0";"3";1802.0;"cluster_2"
0.0;"3";"0";"0";"0";"13";1803.0;"cluster_5"
0.0;"11";"0";"0";"0";"0";1804.0;"cluster_5"
0.0;"11";"0";"0";"0";"1";1805.0;"cluster_5"
0.0;"11";"1";"1";"1";"3";1806.0;"cluster_0"
0.0;"11";"1";"1";"0";"3";1807.0;"cluster_2"
0.060790273556231005;"6";"1";"1";"1";"3";1808.0;"cluster_0"
0.016717325227963525;"11";"1";"1";"1";"1";1809.0;"cluster_0"
0.0;"11";"0";"1";"0";"1";1810.0;"cluster_5"
0.0;"7";"1";"1";"0";"3";1811.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1812.0;"cluster_5"
0.0;"5";"0";"1";"0";"1";1813.0;"cluster_5"
0.0;"6";"0";"0";"0";"3";1814.0;"cluster_5"
0.0;"11";"1";"1";"1";"1";1815.0;"cluster_0"
0.0;"11";"1";"1";"0";"1";1816.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1817.0;"cluster_5"
0.0;"11";"1";"0";"0";"8";1818.0;"cluster_2"
0.001519756838905775;"11";"1";"0";"1";"1";1819.0;"cluster_0"
0.00303951367781155;"11";"1";"0";"1";"3";1820.0;"cluster_0"
0.0;"3";"0";"0";"0";"1";1821.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";1822.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1823.0;"cluster_5"
0.0;"7";"1";"1";"0";"3";1824.0;"cluster_2"
0.0;"2";"1";"1";"0";"1";1825.0;"cluster_2"
0.0;"11";"0";"0";"0";"0";1826.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1827.0;"cluster_2"
0.0;"11";"1";"0";"0";"1";1828.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1829.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1830.0;"cluster_2"
0.0;"1";"1";"0";"0";"1";1831.0;"cluster_2"
0.0;"11";"1";"1";"0";"1";1832.0;"cluster_2"
0.0;"11";"1";"0";"1";"9";1833.0;"cluster_0"
0.025835866261398176;"7";"0";"0";"1";"22";1834.0;"cluster_7"
0.0;"11";"1";"0";"0";"1";1835.0;"cluster_2"
0.0;"6";"1";"1";"0";"3";1836.0;"cluster_2"
0.00303951367781155;"11";"1";"1";"1";"1";1837.0;"cluster_0"
0.0;"11";"0";"1";"0";"1";1838.0;"cluster_5"
0.0;"11";"1";"1";"1";"1";1839.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1840.0;"cluster_5"
0.0;"1";"0";"1";"0";"22";1841.0;"cluster_5"
0.0;"11";"0";"1";"1";"21";1842.0;"cluster_7"
0.0;"11";"0";"1";"0";"1";1843.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1844.0;"cluster_2"
0.0;"6";"0";"0";"0";"3";1845.0;"cluster_5"
0.0;"11";"1";"1";"1";"3";1846.0;"cluster_0"
0.0364741641337386;"11";"1";"0";"1";"1";1847.0;"cluster_0"
0.00303951367781155;"11";"1";"0";"1";"3";1848.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1849.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1850.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1851.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1852.0;"cluster_2"
0.0;"11";"1";"0";"0";"1";1853.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1854.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1855.0;"cluster_5"
0.0;"11";"1";"0";"0";"2";1856.0;"cluster_2"
0.001519756838905775;"11";"1";"0";"1";"1";1857.0;"cluster_0"
0.0;"11";"1";"0";"1";"1";1858.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1859.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1860.0;"cluster_2"
0.0;"11";"1";"0";"1";"3";1861.0;"cluster_0"
0.0;"11";"1";"0";"0";"1";1862.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1863.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";1864.0;"cluster_2"
0.0;"11";"1";"0";"0";"8";1865.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1866.0;"cluster_5"
0.0;"11";"0";"0";"0";"1";1867.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1868.0;"cluster_5"
0.0;"11";"0";"0";"1";"1";1869.0;"cluster_7"
0.0;"11";"1";"0";"0";"3";1870.0;"cluster_2"
0.007598784194528876;"11";"0";"0";"1";"1";1871.0;"cluster_7"
0.0;"6";"1";"1";"0";"3";1872.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1873.0;"cluster_5"
0.0;"11";"0";"0";"0";"1";1874.0;"cluster_5"
0.0;"11";"1";"0";"0";"0";1875.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";1876.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1877.0;"cluster_5"
0.0;"6";"0";"0";"0";"0";1878.0;"cluster_5"
0.004559270516717325;"6";"1";"1";"1";"3";1879.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1880.0;"cluster_5"
0.0060790273556231;"11";"1";"0";"1";"1";1881.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1882.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1883.0;"cluster_5"
0.0;"1";"1";"0";"1";"1";1884.0;"cluster_0"
0.03343465045592705;"6";"1";"1";"1";"3";1885.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1886.0;"cluster_5"
0.0;"6";"0";"1";"1";"3";1887.0;"cluster_7"
0.0;"11";"0";"0";"0";"22";1888.0;"cluster_5"
0.0;"6";"1";"1";"0";"3";1889.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1890.0;"cluster_2"
0.0;"9";"1";"0";"0";"3";1891.0;"cluster_2"
0.0;"6";"1";"0";"0";"3";1892.0;"cluster_2"
0.0;"11";"1";"1";"0";"14";1893.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1894.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1895.0;"cluster_5"
0.0243161094224924;"9";"1";"0";"1";"22";1896.0;"cluster_0"
0.0;"11";"1";"1";"0";"3";1897.0;"cluster_2"
0.007598784194528876;"1";"1";"0";"1";"1";1898.0;"cluster_0"
0.0;"11";"1";"1";"0";"0";1899.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";1900.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1901.0;"cluster_5"
0.0;"6";"1";"1";"0";"3";1902.0;"cluster_2"
0.0060790273556231;"9";"1";"0";"1";"0";1903.0;"cluster_0"
0.0;"11";"1";"1";"0";"3";1904.0;"cluster_2"
0.0;"11";"1";"1";"0";"0";1905.0;"cluster_2"
0.0;"6";"1";"1";"0";"3";1906.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1907.0;"cluster_5"
0.0;"7";"1";"0";"0";"3";1908.0;"cluster_2"
0.0;"11";"0";"1";"0";"3";1909.0;"cluster_5"
0.0;"3";"1";"0";"0";"1";1910.0;"cluster_2"
0.0;"6";"1";"1";"1";"3";1911.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1912.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1913.0;"cluster_2"
0.0060790273556231;"11";"1";"0";"1";"3";1914.0;"cluster_0"
0.0;"11";"1";"1";"0";"15";1915.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1916.0;"cluster_5"
0.0;"11";"0";"1";"0";"1";1917.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1918.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1919.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1920.0;"cluster_2"
0.004559270516717325;"11";"1";"0";"1";"3";1921.0;"cluster_0"
0.0;"11";"0";"0";"0";"1";1922.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1923.0;"cluster_5"
0.025835866261398176;"11";"1";"0";"1";"3";1924.0;"cluster_0"
0.0;"11";"1";"1";"0";"3";1925.0;"cluster_2"
0.02127659574468085;"11";"0";"0";"1";"1";1926.0;"cluster_7"
0.001519756838905775;"11";"0";"0";"1";"6";1927.0;"cluster_7"
0.0;"11";"1";"1";"0";"3";1928.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1929.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1930.0;"cluster_5"
0.0;"11";"0";"0";"0";"1";1931.0;"cluster_5"
0.0;"3";"1";"1";"0";"3";1932.0;"cluster_2"
0.0;"11";"1";"0";"0";"1";1933.0;"cluster_2"
0.015197568389057751;"11";"1";"0";"1";"1";1934.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1935.0;"cluster_5"
0.0;"11";"0";"1";"0";"3";1936.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1937.0;"cluster_5"
0.00303951367781155;"11";"1";"1";"1";"1";1938.0;"cluster_0"
0.0;"11";"0";"1";"0";"15";1939.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";1940.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1941.0;"cluster_2"
0.06382978723404255;"9";"1";"1";"1";"19";1942.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1943.0;"cluster_5"
0.001519756838905775;"11";"1";"0";"1";"0";1944.0;"cluster_0"
0.0;"11";"1";"0";"0";"1";1945.0;"cluster_2"
0.0;"6";"1";"1";"0";"3";1946.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1947.0;"cluster_2"
0.00303951367781155;"11";"1";"1";"1";"1";1948.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1949.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1950.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1951.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1952.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1953.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1954.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1955.0;"cluster_5"
0.0;"6";"1";"1";"0";"3";1956.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1957.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";1958.0;"cluster_2"
0.0;"11";"0";"0";"1";"1";1959.0;"cluster_7"
0.0;"11";"0";"0";"0";"22";1960.0;"cluster_5"
0.0;"11";"0";"0";"0";"3";1961.0;"cluster_5"
0.0;"11";"0";"0";"0";"3";1962.0;"cluster_5"
0.001519756838905775;"11";"1";"1";"1";"1";1963.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1964.0;"cluster_5"
0.013677811550151976;"11";"1";"0";"1";"1";1965.0;"cluster_0"
0.0;"3";"0";"0";"0";"1";1966.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1967.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1968.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1969.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1970.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1971.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1972.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";1973.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1974.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";1975.0;"cluster_2"
0.0;"11";"0";"0";"0";"6";1976.0;"cluster_5"
0.001519756838905775;"11";"1";"1";"1";"1";1977.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1978.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1979.0;"cluster_5"
0.007598784194528876;"9";"0";"1";"1";"3";1980.0;"cluster_7"
0.0;"3";"1";"0";"0";"1";1981.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1982.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1983.0;"cluster_5"
0.0;"6";"1";"1";"0";"6";1984.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1985.0;"cluster_2"
0.0;"6";"1";"1";"1";"3";1986.0;"cluster_0"
0.0;"6";"1";"1";"1";"2";1987.0;"cluster_0"
0.0;"3";"0";"0";"0";"1";1988.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1989.0;"cluster_5"
0.0;"6";"1";"0";"0";"3";1990.0;"cluster_2"
0.0;"11";"1";"0";"0";"1";1991.0;"cluster_2"
0.001519756838905775;"11";"1";"1";"1";"22";1992.0;"cluster_0"
0.0;"3";"1";"0";"0";"3";1993.0;"cluster_2"
0.0;"3";"0";"0";"0";"1";1994.0;"cluster_5"
0.0;"3";"0";"0";"0";"3";1995.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1996.0;"cluster_5"
0.0;"11";"0";"0";"0";"3";1997.0;"cluster_5"
0.00303951367781155;"3";"1";"0";"1";"1";1998.0;"cluster_0"
0.0;"11";"1";"1";"0";"3";1999.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";2000.0;"cluster_5"
0.007598784194528876;"9";"0";"0";"1";"3";2001.0;"cluster_7"
0.0;"11";"0";"0";"0";"3";2002.0;"cluster_5"
0.0;"11";"1";"0";"0";"0";2003.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";2004.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";2005.0;"cluster_2"
0.0;"11";"1";"0";"0";"22";2006.0;"cluster_2"
0.0;"3";"0";"0";"0";"1";2007.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";2008.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";2009.0;"cluster_5"
0.0;"11";"1";"1";"0";"22";2010.0;"cluster_2"
0.0;"3";"1";"0";"0";"3";2011.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";2012.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";2013.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";2014.0;"cluster_2"
0.0;"7";"1";"0";"1";"3";2015.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";2016.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";2017.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";2018.0;"cluster_5"
0.034954407294832825;"11";"0";"1";"1";"0";2019.0;"cluster_7"
0.0;"11";"1";"0";"0";"3";2020.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";2021.0;"cluster_5"
0.0;"11";"1";"0";"1";"3";2022.0;"cluster_0"
0.0;"6";"1";"0";"0";"3";2023.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";2024.0;"cluster_5"
0.0;"11";"0";"0";"0";"1";2025.0;"cluster_5"
0.0;"3";"1";"0";"0";"3";2026.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";2027.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";2028.0;"cluster_5"
0.0;"11";"0";"0";"0";"15";2029.0;"cluster_5"
0.0;"11";"1";"1";"1";"1";2030.0;"cluster_0"
0.0;"11";"1";"0";"0";"22";2031.0;"cluster_2"
0.007598784194528876;"6";"1";"0";"1";"3";2032.0;"cluster_0"
0.0;"11";"1";"0";"0";"3";2033.0;"cluster_2"
0.001519756838905775;"3";"0";"0";"1";"1";2034.0;"cluster_7"
0.022796352583586626;"11";"1";"0";"1";"1";2035.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";2036.0;"cluster_5"
0.001519756838905775;"11";"1";"1";"1";"3";2037.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";2038.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";2039.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";2040.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";2041.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";2042.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";2043.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";2044.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";2045.0;"cluster_2"
0.0;"3";"1";"0";"0";"1";2046.0;"cluster_2"
0.0;"11";"1";"0";"0";"1";2047.0;"cluster_2"
0.00303951367781155;"7";"0";"1";"1";"3";2048.0;"cluster_7"
0.0;"7";"1";"0";"1";"3";2049.0;"cluster_0"
0.0;"11";"0";"0";"0";"1";2050.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";2051.0;"cluster_2"
0.0;"6";"0";"1";"0";"3";2052.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";2053.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";2054.0;"cluster_5"
0.0;"11";"1";"0";"0";"6";2055.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";2056.0;"cluster_5"
0.0;"11";"0";"0";"0";"1";2057.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";2058.0;"cluster_2"
0.07598784194528875;"6";"0";"0";"1";"2";2059.0;"cluster_7"
0.0;"11";"1";"0";"0";"3";2060.0;"cluster_2"
0.0;"11";"1";"1";"1";"3";2061.0;"cluster_0"
0.0;"11";"0";"0";"0";"7";2062.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";2063.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";2064.0;"cluster_2"
0.001519756838905775;"11";"0";"0";"1";"2";2065.0;"cluster_7"
0.0;"11";"1";"0";"0";"1";2066.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";2067.0;"cluster_5"
0.0;"7";"1";"1";"0";"3";2068.0;"cluster_2"
0.004559270516717325;"5";"0";"0";"1";"1";2069.0;"cluster_7"
0.0;"11";"1";"1";"1";"3";2070.0;"cluster_0"
0.0;"6";"1";"1";"0";"3";2071.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";2072.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";2073.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";2074.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";2075.0;"cluster_2"
0.0;"11";"1";"1";"0";"1";2076.0;"cluster_2"
0.0;"11";"0";"1";"0";"0";2077.0;"cluster_5"
0.0;"11";"1";"1";"0";"8";2078.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";2079.0;"cluster_2"
0.0;"11";"1";"1";"0";"1";2080.0;"cluster_2"
0.0;"6";"1";"0";"1";"3";2081.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";2082.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";2083.0;"cluster_5"
0.0;"6";"0";"0";"0";"3";2084.0;"cluster_5"
0.0;"6";"0";"1";"0";"2";2085.0;"cluster_5"
0.00303951367781155;"6";"1";"0";"1";"3";2086.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";2087.0;"cluster_5"
0.013677811550151976;"11";"1";"0";"1";"1";2088.0;"cluster_0"
0.0;"11";"1";"0";"0";"1";2089.0;"cluster_2"
0.0;"11";"0";"1";"1";"22";2090.0;"cluster_7"
0.00303951367781155;"11";"1";"0";"1";"22";2091.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";2092.0;"cluster_5"
0.0;"6";"1";"0";"0";"3";2093.0;"cluster_2"
0.07750759878419453;"11";"1";"0";"1";"1";2094.0;"cluster_0"
0.08662613981762918;"6";"1";"1";"1";"3";2095.0;"cluster_0"
0.0;"1";"1";"0";"1";"1";2096.0;"cluster_0"
0.0;"11";"1";"0";"1";"3";2097.0;"cluster_0"
0.0;"11";"1";"1";"0";"3";2098.0;"cluster_2"
0.00911854103343465;"11";"1";"0";"1";"0";2099.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";2100.0;"cluster_5"
0.0;"11";"0";"0";"0";"1";2101.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";2102.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";2103.0;"cluster_5"
0.0;"11";"0";"1";"0";"14";2104.0;"cluster_5"
0.0;"11";"1";"0";"1";"3";2105.0;"cluster_0"
0.0;"11";"0";"0";"0";"3";2106.0;"cluster_5"
0.007598784194528876;"11";"1";"1";"1";"0";2107.0;"cluster_0"
0.08054711246200608;"11";"1";"0";"1";"3";2108.0;"cluster_0"
0.00303951367781155;"3";"0";"0";"1";"2";2109.0;"cluster_7"
0.001519756838905775;"11";"0";"1";"1";"22";2110.0;"cluster_7"
0.0;"11";"0";"0";"1";"3";2111.0;"cluster_7"
0.0;"11";"1";"1";"0";"3";2112.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";2113.0;"cluster_5"
0.001519756838905775;"6";"0";"0";"1";"3";2114.0;"cluster_7"
0.022796352583586626;"6";"1";"1";"1";"1";2115.0;"cluster_0"
0.0;"11";"1";"1";"0";"1";2116.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";2117.0;"cluster_5"
0.0;"11";"1";"0";"1";"1";2118.0;"cluster_0"
0.0;"6";"1";"0";"0";"3";2119.0;"cluster_2"
0.0;"11";"1";"0";"0";"0";2120.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";2121.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";2122.0;"cluster_5"
0.004559270516717325;"11";"1";"1";"1";"1";2123.0;"cluster_0"
0.0;"11";"1";"0";"0";"1";2124.0;"cluster_2"
0.0;"11";"1";"0";"0";"1";2125.0;"cluster_2"
0.0;"11";"0";"0";"1";"3";2126.0;"cluster_7"
0.0;"11";"1";"0";"0";"3";2127.0;"cluster_2"
0.0;"6";"1";"1";"0";"3";2128.0;"cluster_2"
0.004559270516717325;"11";"1";"0";"1";"3";2129.0;"cluster_0"
0.0;"11";"1";"1";"0";"1";2130.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";2131.0;"cluster_2"
0.0;"11";"0";"1";"0";"1";2132.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";2133.0;"cluster_2"
0.0;"11";"1";"1";"0";"1";2134.0;"cluster_2"
0.0;"11";"1";"0";"0";"1";2135.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";2136.0;"cluster_5"
0.0;"11";"0";"1";"0";"3";2137.0;"cluster_5"
0.0060790273556231;"11";"1";"1";"1";"3";2138.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";2139.0;"cluster_5"
0.0;"11";"1";"0";"0";"22";2140.0;"cluster_2"
0.0;"11";"1";"1";"1";"3";2141.0;"cluster_0"
0.0;"11";"1";"1";"0";"1";2142.0;"cluster_2"
0.0;"11";"0";"1";"0";"22";2143.0;"cluster_5"
