@relation data-weka.filters.unsupervised.attribute.RemoveType-Tstring-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.RemoveUseless-M95.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute alexa_has_adult_content {0,1}
@attribute alexa_links_in numeric
@attribute alexa_load_time numeric
@attribute alexa_rank numeric
@attribute alexa_rank_dk numeric
@attribute external_links_count numeric
@attribute facebook_share {0,1}
@attribute has_analytics {0,1}
@attribute has_content_business {0,1}
@attribute has_content_film {0,1}
@attribute has_content_food {0,1}
@attribute has_content_games {0,1}
@attribute has_content_health {0,1}
@attribute has_content_music {0,1}
@attribute has_content_news {0,1}
@attribute has_content_shop {0,1}
@attribute has_content_sport {0,1}
@attribute has_content_technology {0,1}
@attribute has_content_transport {0,1}
@attribute has_content_xxx {0,1}
@attribute has_description {0,1}
@attribute has_js_backbone {0,1}
@attribute has_js_dojo {0,1}
@attribute has_js_jquery {0,1}
@attribute has_js_modernizr {0,1}
@attribute has_js_mootools {0,1}
@attribute has_js_prototype {0,1}
@attribute has_keywords {0,1}
@attribute html5 {0,1}
@attribute html5_tags numeric
@attribute img_count numeric
@attribute internal_links_count numeric
@attribute page_rank numeric
@attribute title_tag {0,1}
@attribute twitter_share {0,1}
@attribute xhtml {0,1}

@data
0,0.005085,0.052014,0.06526,?,0.005247,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.001626,0.010816,0.25,1,0,0
0,0.00222,?,0.482065,0.282484,0.144806,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.094225,0.102439,0,?,1,0,0
0,0.006016,0.032942,0.115855,0.099821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.003509,?,0.139405,0.163041,0.002099,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.154472,0.463127,0.375,1,0,0
0,0.001504,?,0.396418,0.305776,0.033578,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0.00152,0.009756,0.004916,0.375,1,0,0
0,0.010814,0.181642,0.187517,0.097859,0.263379,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.086179,0.006883,0.625,1,0,0
0,0.029793,0.076849,0.033015,0.025169,0.224554,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0.125203,0.007866,0.625,1,0,0
0,0.003867,0.036767,0.351773,?,0.026233,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0.007599,0.019512,0,0.375,1,0,0
0,0.019695,0.071341,0.031351,0.026278,0.15425,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0.069919,0.004916,0.625,1,0,0
0,0.010026,0.045946,0.087148,0.067912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.002793,?,0.355377,0.286068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.070973,0.076339,0.059817,0.08199,0.598111,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0.027642,0.122911,0.75,1,0,0
0,0.015756,0.044875,0.049686,0.022438,0.056663,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.007599,0.011382,0.014749,0.625,1,0,0
0,0.004154,0.087149,0.046584,0.020561,0.131165,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.100813,0.035398,0.5,1,0,0
0,0.001361,?,0.159633,0.102466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
0,0.017332,0.034982,0.049549,0.065097,0.068206,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0.006079,0.047154,0.018682,0.75,1,0,0
0,0.011817,0.088322,0.083978,0.117737,0.886674,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0.004559,0.413008,0.010816,0.5,1,0,0
0,0.000286,?,0.329353,0.175241,0.002099,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.001626,0.007866,0,1,0,0
0,0.010098,0.035084,0.301159,0.265848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0
0,0.001218,?,0.40486,0.229588,0.019937,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00813,0.001967,0.5,1,0,0
0,0.026499,0.04105,0.330423,0.407218,0.081847,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04065,0.000983,0.75,1,0,0
0,0.000788,?,0.184913,0.188636,0.006296,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.017886,0.013766,?,1,0,0
0,0.011889,0.008771,0.22614,0.226858,0.025184,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.001626,0,0.625,1,0,0
0,0.001218,?,0.191285,0.503114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
0,0.003867,?,0.613768,0.651224,0.15425,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.139837,0,0.5,1,0,0
0,0.002005,?,0.348142,?,0.025184,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.00304,0.006504,0.006883,0.375,1,0,0
0,0.008809,0.056604,0.151513,0.174388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.054215,0.065936,0.03081,0.020647,0.252886,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0.162602,0.001967,0.625,1,0,0
0,0.007591,0.123763,0.108829,0.066121,0.157398,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0.006079,0.084553,0.041298,0.375,1,0,0
0,0.008093,?,0.224504,0.088474,0.011542,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01626,0,0.625,1,0,0
0,0.008021,0.057675,0.658112,0.591332,0.025184,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.047154,0,0.625,1,0,0
0,0.000931,?,0.338615,0.62853,0.012592,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.03252,0.019666,0.375,1,1,0
0,0.00487,0.121673,0.094409,0.129255,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,1,0,0
0,0.015111,0.097195,0.333209,0.356113,0.049318,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.029268,0.001967,0.625,1,0,0
0,0,?,0.519448,0.179848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0
0,0.019337,0.105558,0.402153,?,0.009444,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.001626,0.000983,0.5,1,0,0
0,0.012748,0.035492,0.026227,0.020305,0.036726,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0.302439,0.344149,0.5,1,0,0
0,0.002292,0.035696,0.304781,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0
0,0.005443,0.078582,0.187686,0.335125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.010743,0.059357,0.350199,0.758809,0.12382,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0.056911,0.015733,0.625,1,0,0
0,0.001074,0.066905,0.158646,0.232659,0.055614,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.013008,0,0.5,1,0,0
0,0.036597,0.17384,0.145143,0.615391,0.028332,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.092683,0.14061,0.375,1,0,0
0,0.001003,0.036359,0.117364,0.084805,0.018888,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.03252,0,0.5,1,0,0
0,0.000573,?,0.625984,?,0.609654,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.027642,0,0,1,0,0
0,0.001289,0.054921,0.28986,0.7362,0.049318,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.034146,0.000983,0.375,1,0,0
0,0.004584,0.043651,0.209263,0.286409,0.024134,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.019512,0.000983,0.5,1,0,0
0,0.000358,?,0.619055,0.413958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0
0,0.020698,?,0.401201,0.649091,0.002099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00813,0,0.25,1,0,0
0,0.017045,0.094901,0.117012,0.069789,0.038825,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.017886,0.186824,0.625,1,0,0
0,0.02965,0.069658,0.231864,?,0.029381,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0.006079,0.042276,0.016716,0.5,1,0,0
0,0.018191,0.014023,0.181796,0.311322,0.102833,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013008,0.000983,0.875,1,0,0
0,0.002865,0.056808,0.262449,0.16543,0.326338,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0.00152,0.043902,0.00295,0.25,1,0,0
0,0.043544,0.086435,0.016161,0.011177,0.426023,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0.136585,0.004916,0.625,1,0,0
0,0.013536,0.080724,0.11322,0.133265,0.632739,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0.089431,0.001967,0.375,1,0,0
0,0.002936,0.012902,0.128331,0.415579,0.059811,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.019512,0,0.25,1,0,0
0,0.002292,?,0.480757,0.473594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.009525,0.050637,0.26246,0.307482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.079138,0.073942,0.02202,0.012712,0.295908,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.105691,0,0.75,1,0,0
0,0.000788,?,0.476123,0.447146,0.008395,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.00152,0.011382,0.00885,0,1,0,0
0,0.000501,?,0.238941,?,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.010638,0.006504,0.023599,0,1,0,0
0,0.006732,0.021877,0.260898,0.15741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0
0,0.01017,0.126466,0.205624,0.226005,0.054565,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0.056911,0.016716,0.5,1,0,0
0,0.005515,?,0.147502,0.194437,0.024134,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.004559,0.006504,0.013766,0.375,1,0,0
0,0.363962,0.052116,0.022137,0.027643,0.120672,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.084553,0.058997,1,1,0,0
0,0.000358,?,0.082493,?,0.017838,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.079027,0.052033,0.084562,?,1,0,0
0,0.021557,0.051708,0.32977,0.345875,0.037775,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.02439,0.039331,0.625,1,0,0
0,0.782067,0.107394,0.002395,0.00128,0.007345,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0.006079,0.004878,0.000983,?,1,0,0
0,0.000358,?,0.957473,?,0.029381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006504,0.012783,0,1,0,0
0,0.000788,?,0.29721,0.296562,0.001049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001626,0,0,1,0,0
0,0.001074,0.015094,0.210229,0.283594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0
0,0.008952,?,0.198236,0.632881,0.029381,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.130699,0.047154,0.079646,0.625,1,0,0
0,0.001934,?,0.284886,0.234622,0.125918,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03252,0,0.25,1,0,0
0,0.003366,0.057216,0.553531,0.508318,0.036726,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.001626,0.00295,0.5,1,0,0
0,0.00752,?,0.30007,?,0.023085,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.03252,0.090462,0.5,1,0,0
0,0.008737,?,0.173461,0.129852,0.016789,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.011382,0.0059,0.5,1,0,0
0,0.013894,0.074707,0.635102,0.76043,0.020986,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.029268,0.058997,0.875,1,0,0
0,0.002793,?,0.335675,?,0.058762,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.04065,0.000983,0.25,1,0,0
0,0.008164,?,0.181847,0.242471,0.086044,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0.013678,0.006504,0.001967,0.5,1,0,0
0,0.006517,0.260632,0.353434,0.280266,0.03148,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.025836,0.037398,0.046214,0.625,1,0,0
0,0.055074,0.301479,0.019835,0.013053,0.141658,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0.160976,0.237955,0.75,1,0,0
0,0.009597,?,0.215542,0.291528,0.005247,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.004878,0.060964,0.5,1,0,0
0,0.002793,0.246507,0.1078,0.276683,0.104932,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.027642,0.096362,0.25,1,0,0
0,0.00931,?,0.272681,0.484686,0.012592,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.003252,0.051131,0.375,1,0,0
0,0.001504,0.145793,0.273533,0.405,0.146905,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.017886,0.000983,0,1,0,0
0,0.002578,?,0.481484,0.436823,0.18468,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0.052033,0.0059,0.5,1,0,0
0,0.028217,0.081285,0.220686,0.391519,0.081847,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.027642,0.011799,0.625,1,0,0
0,0.006231,0.08307,0.325233,0.176862,0.113326,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.043902,0.046214,0.5,1,0,0
0,0.008451,0.254615,0.064658,0.074482,0.040923,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.110569,0.097345,0.5,1,0,0
0,0.078278,0.106272,0.002049,0.001024,0.10703,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0.234043,0.219512,0.098328,0.75,1,0,0
0,0.008164,?,0.178672,?,0.043022,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.198374,0,0.5,1,1,0
0,0.005371,0.030699,0.128032,0.122686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.043544,0.063743,0.253611,0.324034,0.054565,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0.022764,0.000983,0.75,1,0,0
0,0.001074,0.062672,0.19584,0.341012,0.019937,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.009756,0,0.375,1,0,0
0,0.019838,0.226058,0.075357,0.042744,0.136411,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0.029268,0.078663,0.625,1,0,0
0,0.019981,?,0.204139,?,0.056663,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.027642,0.022616,0.375,1,0,0
0,0.033875,0.050943,0.157876,0.108353,0.100735,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.078049,0.215339,0.75,1,0,0
0,0.617059,0.055227,0.001196,0.000768,0.041973,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0.120061,0.237398,0.350049,0.875,1,0,0
0,0.002578,0.100255,0.230025,0.230441,0.005247,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0.045528,0.093412,0.25,1,0,0
0,0.003223,?,0.375348,0.550124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.01196,0.041713,0.331398,0.511304,0.078699,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.009756,0.097345,0.875,1,0,0
0,0.018692,0.08205,0.445338,0.538862,0.132214,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0.017886,0.00295,0.75,1,0,0
0,0.015899,0.081081,0.161943,0.120468,0.054565,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.04065,0,0.5,1,0,0
0,0.002149,0.086945,0.162708,0.288201,0.047219,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0.036474,0.026016,0.122911,0.5,1,0,0
0,0.00487,0.071749,0.151724,0.160225,0.143757,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.029268,0.006883,0.5,1,0,1
0,0.004154,?,0.157665,0.124307,0.017838,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.019512,0.05998,0.75,1,0,0
0,0.015111,0.029373,0.337095,0.283764,0.606506,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0.006079,0.014634,0.028515,0.625,1,0,0
0,0.001146,?,0.205172,0.217558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
0,0.000788,0.153238,0.283269,?,0.006296,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.012158,0.014634,0.023599,0.25,1,0,0
0,0.013393,0.114533,0.152123,0.166197,0.01574,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.151976,0.15935,0.242871,0.75,1,0,0
0,0.00666,0.121877,0.074902,0.028922,0.06191,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.063415,0,0.5,1,0,0
0,0.000645,?,0.735474,0.381964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0
0,0.025066,0.02769,0.143717,0.181469,0.018888,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.024316,0.006504,0.000983,0.75,1,0,0
0,0.001218,?,0.492557,0.187783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.01282,?,0.438474,0.335466,0.03043,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.009119,0.058537,0.025565,0.75,0,0,0
0,0.005371,0.020755,0.10593,0.062879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0
0,0.012318,0.122489,0.060142,0.050166,0.027282,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.021138,0,0.625,1,0,0
0,0.014324,0.164253,0.531482,?,0.034627,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.104065,0.517207,0.375,1,0,0
0,0.006088,0.052014,0.156676,0.219691,0.010493,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.013008,0.06293,0.625,1,0,0
0,0.002936,?,0.223724,0.123624,0.008395,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0.013678,0.004878,0.056047,0,1,0,0
0,0.000859,0.125497,0.258765,0.119017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1
0,0.007878,0.03182,0.472406,0.236499,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.75,1,0,0
0,0.045835,0.036104,0.07281,?,0.180483,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.039024,0.00295,0.75,1,0,0
0,0.004798,?,0.270748,0.857521,0.007345,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0.073171,0.135693,0.25,1,0,0
0,0.007448,0.057726,0.259407,0.582971,0.090241,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.053191,0.047154,0.011799,0.625,1,0,0
0,0.007162,0.064559,0.313466,0.141797,0.198321,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0.131707,0.024582,0.5,1,0,0
0,0.002149,0.040745,0.300922,0.292381,0.018888,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.045528,0,0.375,1,0,0
0,0.036239,0.427996,0.006395,0.004522,0.310598,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.092683,0.012783,0.75,1,0,0
0,0.009454,0.02254,0.166959,0.441259,0.003148,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.00304,0.01626,0.00885,0.5,1,0,0
0,0.012963,0.040082,0.376284,0.502517,0.019937,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00813,0.016716,0.625,1,0,0
0,0.006947,0.089903,0.073838,0.076871,0.196222,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.006079,0.021138,0.0059,0.5,1,0,0
0,0.003581,?,0.417104,0.518727,0.012592,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.029268,0,0.5,1,0,0
0,0.000931,?,0.316129,?,0.055614,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.017886,0.00295,0.5,1,0,0
0,0.011674,0.045691,0.17079,0.289054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.000358,0.076849,0.232904,0.190769,0.005247,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0.006079,0.011382,0.00885,?,1,0,0
0,0.003724,?,0.413185,0.393908,0.082896,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0.018237,0.017886,0.00885,0.375,1,0,0
0,0.073838,0.034115,0.180382,?,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.000983,0.625,1,0,0
0,0.003366,0.114584,0.314272,0.149219,0.001049,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.125,1,0,0
0,0.008523,0.012494,0.140131,0.112192,0.007345,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.003252,0,0.5,1,0,0
0,0.007878,0.091025,0.209332,0.280437,0.006296,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.026016,0.168142,0.5,1,0,0
0,0.031154,0.072106,0.197163,0.231294,0.16894,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.031915,0.162602,0.097345,0.625,1,1,0
0,0.013249,0.061346,0.042727,0.021415,0.448059,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.014634,0.043265,0.75,1,0,0
0,0.089093,?,0.332041,?,0.033578,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.006504,0,0.125,1,0,0
0,0.012175,0.093167,0.084058,0.073629,0.071354,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.058537,0,0.75,1,0,0
0,0.001432,0.042937,0.353166,0.184199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
